Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.8966666666666666,0.9198046398046398,0.8953150991325989,0.8823088455772115,0.8985347985347986,0.8889671557683354,7.000000000000001,3.3333333333333335,105.0,0.0,195.0,105.0,0.0,195.0
Cefuroxime_AB,0.9432624113475178,0.9594894561598224,0.8397395798369635,0.7512170555648816,0.8321864594894561,0.7847328244274809,3.900709219858156,1.773049645390071,17.0,0.0,265.0,17.0,0.0,265.0
Cefotaxime_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cefpodoxime_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cefepime_AB,0.6527777777777778,0.6331922743055556,0.5983200432640603,0.5493247210804463,0.5182291666666666,0.4800317758359211,5.208333333333334,29.51388888888889,96.0,0.0,192.0,96.0,0.0,192.0
Gentamicin_AB,0.8566666666666667,0.9321625958281333,0.9300261224409577,0.85734293717487,0.8582189338563024,0.856626840789108,9.0,5.333333333333334,142.0,0.0,158.0,142.0,0.0,158.0
Piperacillin-tazobactam_AB,0.8166666666666667,0.7516671836228288,0.6677057578145744,0.6895877632210714,0.7143300248138957,0.7001689956569934,10.666666666666668,7.666666666666666,52.0,0.0,248.0,52.0,0.0,248.0
Doripenem_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tigecycline_AB,0.0,,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trimethoprim_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piperacillin_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aztreonam_AB,0.8976109215017065,0.7992776057791537,0.7526671153909632,0.7717226332764182,0.7956140350877193,0.7828557312252964,5.802047781569966,4.436860068259386,38.0,0.0,255.0,38.0,0.0,255.0
Ceftazidime_AB,0.9266666666666666,0.9277793374508703,0.775713453762912,0.7667738047408599,0.8728242560359349,0.8076026119402986,5.666666666666666,1.6666666666666667,26.0,0.0,274.0,26.0,0.0,274.0
Ciprofloxacin_AB,0.9,0.33314814814814814,0.4704895942623087,0.45,0.5,0.47368421052631576,0.0,10.0,30.0,0.0,270.0,30.0,0.0,270.0
Ceftazidime-avibactam_AB,0.0,,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imipenem_AB,0.52,0.7544802867383513,0.701319159762762,0.6803535968227532,0.6462521427458314,0.5163673816667413,0.6666666666666667,47.333333333333336,207.0,0.0,93.0,207.0,0.0,93.0
Meropenem_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceftolozane-tazobactam_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trimethoprim-sulfamethoxazole_AB,0.8133333333333334,0.931425644028103,0.8259795277530739,0.4066666666666667,0.5,0.4485294117647059,0.0,18.666666666666668,56.0,0.0,244.0,56.0,0.0,244.0
Amoxicillin-clavulanic acid_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colistin_AB,0.0,,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ertapenem_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceftriaxone_AB,0.9133333333333333,0.31843065693430656,0.5074951037401825,0.45666666666666667,0.5,0.47735191637630664,0.0,8.666666666666668,26.0,0.0,274.0,26.0,0.0,274.0
Levofloxacin_AB,0.8533333333333334,0.8135673624288424,0.7814613188016621,0.8390231092436975,0.6749796692870697,0.7124183006535947,1.6666666666666667,13.0,62.0,0.0,238.0,62.0,0.0,238.0
Ampicillin_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amikacin_AB,0.8833333333333333,0.950326479952512,0.9409166531290476,0.8916843220338984,0.8192488262910798,0.8451304591513149,9.666666666666666,2.0,213.0,0.0,87.0,213.0,0.0,87.0
Ampicillin-sulbactam_AB,0.9433333333333334,0.9686563436563437,0.7359249982352053,0.7185592185592186,0.9023476523476524,0.7774772023212182,5.0,0.6666666666666667,14.0,0.0,286.0,14.0,0.0,286.0
Cefazolin_AB,0.9366666666666666,0.909866898148148,0.6915157500048359,0.6878101539636086,0.9270833333333333,0.7512980496531263,6.0,0.33333333333333337,12.0,0.0,288.0,12.0,0.0,288.0
Median,0.5863888888888888,0.909866898148148,0.9354713877850027,0.42833333333333334,0.5,0.46110681114551083,0.0,0.5,,,,,,
