Target,Accuracy,ROC_Mean,PR_Mean,Precision_Mean,Recall_Mean,F1_Mean,VME,ME,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_S,Train_Count_I,Train_Count_R
Tobramycin_AB,0.905,0.943112038002549,0.9349689218571262,0.894047619047619,0.8835013324064418,0.88846819876141,4.0,5.5,63.0,0.0,137.0,63.0,0.0,137.0
Cefuroxime_AB,0.9521276595744681,0.9798737174427783,0.8462884770701621,0.71875,0.9751381215469613,0.7915999507328488,4.787234042553192,0.0,7.0,0.0,181.0,7.0,0.0,181.0
Cefotaxime_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cefepime_AB,0.6947368421052632,0.6334621535181237,0.604840093675286,0.582687338501292,0.5341151385927505,0.5133368662780428,5.263157894736842,25.263157894736842,56.0,0.0,134.0,56.0,0.0,134.0
Gentamicin_AB,0.87,0.948031415748674,0.9477120783812951,0.8667471819645733,0.8716850265197879,0.8684077335762729,8.0,5.0,86.0,0.0,114.0,86.0,0.0,114.0
Piperacillin-tazobactam_AB,0.88,0.8124447391688772,0.740504289528807,0.7338217338217339,0.6693191865605659,0.6935648621041879,4.0,8.0,26.0,0.0,174.0,26.0,0.0,174.0
Tigecycline_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trimethoprim_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aztreonam_AB,0.8883248730964467,0.7747413405308142,0.7531277586202603,0.7562977957714799,0.7562977957714799,0.7562977957714799,5.583756345177665,5.583756345177665,26.0,0.0,171.0,26.0,0.0,171.0
Ceftazidime_AB,0.935,0.8879781420765027,0.7388220688441477,0.7831439393939394,0.8844423015107683,0.8233575650519737,5.0,1.5,17.0,0.0,183.0,17.0,0.0,183.0
Ciprofloxacin_AB,0.905,0.6086071532422216,0.5840206043389417,0.4525,0.5,0.47506561679790027,0.0,9.5,19.0,0.0,181.0,19.0,0.0,181.0
Ceftazidime-avibactam_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imipenem_AB,0.32,0.7625333333333333,0.657572405807074,0.6344086021505376,0.5466666666666666,0.2972302604381976,0.0,68.0,150.0,0.0,50.0,150.0,0.0,50.0
Meropenem_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceftolozane-tazobactam_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trimethoprim-sulfamethoxazole_AB,0.795,0.6257861635220127,0.6083775466571355,0.3975,0.5,0.4428969359331476,0.0,20.5,41.0,0.0,159.0,41.0,0.0,159.0
Amoxicillin-clavulanic acid_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ertapenem_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceftriaxone_AB,0.935,0.274372686137392,0.46236503970322856,0.4675,0.5,0.48320413436692505,0.0,6.5,13.0,0.0,187.0,13.0,0.0,187.0
Levofloxacin_AB,0.83,0.8271093749999999,0.7555781623662083,0.7367109634551494,0.678125,0.6987951807228916,5.5,11.5,40.0,0.0,160.0,40.0,0.0,160.0
Ampicillin_AB,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amikacin_AB,0.945,0.9573412698412698,0.9513034789676863,0.9384546271338724,0.9236111111111112,0.9306409407610581,3.5000000000000004,2.0,144.0,0.0,56.0,144.0,0.0,56.0
Ampicillin-sulbactam_AB,0.94,0.8699825479930192,0.8013727311075638,0.6918918918918919,0.8097731239092496,0.7340425531914894,4.5,1.5,9.0,0.0,191.0,9.0,0.0,191.0
Cefazolin_AB,0.94,0.9849656357388317,0.8381993682064333,0.6535326086956521,0.8883161512027491,0.7113997113997114,5.5,0.5,6.0,0.0,194.0,6.0,0.0,194.0
Median,0.8125,0.8271093749999999,0.8906286994636441,0.525093669250646,0.5170575692963753,0.47913487558241263,0.0,1.5,,,,,,
