,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,ECO,Amikacin_AB,27.0,241.0,0,11.0,129.0,1214.0,0,49.0
1,ECO,Amoxicillin-clavulanic acid_AB,49.0,169.0,0,61.0,207.0,856.0,0,329.0
2,ECO,Ampicillin-sulbactam_AB,268.0,5.0,0,6.0,1308.0,20.0,0,64.0
3,ECO,Ampicillin_AB,217.0,14.0,0,48.0,1079.0,54.0,0,259.0
4,ECO,Aztreonam_AB,270.0,6.0,0,3.0,1323.0,26.0,0,43.0
5,ECO,Cefazolin_AB,258.0,7.0,0,14.0,1267.0,20.0,0,105.0
6,ECO,Cefepime_AB,230.0,36.0,0,13.0,1140.0,179.0,0,73.0
7,ECO,Cefotaxime_AB,79.0,140.0,0,60.0,371.0,690.0,0,331.0
8,ECO,Ceftazidime_AB,21.0,217.0,0,41.0,139.0,1035.0,0,218.0
9,ECO,Ceftriaxone_AB,222.0,26.0,0,31.0,1105.0,115.0,0,172.0
10,ECO,Cefuroxime_AB,272.0,6.0,0,1.0,1362.0,18.0,0,12.0
11,ECO,Ciprofloxacin_AB,22.0,166.0,0,91.0,88.0,742.0,0,562.0
12,ECO,Ertapenem_AB,245.0,25.0,0,9.0,1200.0,152.0,0,40.0
13,ECO,Gentamicin_AB,15.0,227.0,0,37.0,82.0,1114.0,0,196.0
14,ECO,Levofloxacin_AB,252.0,8.0,0,19.0,1230.0,38.0,0,124.0
15,ECO,Meropenem_AB,22.0,256.0,0,1.0,106.0,1280.0,0,6.0
16,ECO,Moxifloxacin_AB,278.0,0.0,0,1.0,1382.0,4.0,0,6.0
17,ECO,Nitrofurantoin_AB,238.0,39.0,0,2.0,1217.0,172.0,0,3.0
18,ECO,Norfloxacin_AB,257.0,18.0,0,4.0,1308.0,71.0,0,13.0
19,ECO,Piperacillin-tazobactam_AB,47.0,203.0,0,29.0,211.0,1053.0,0,128.0
20,ECO,Ticarcillin-clavulanic acid_AB,273.0,6.0,0,0.0,1374.0,15.0,0,3.0
21,ECO,Tigecycline_AB,271.0,1.0,0,7.0,1353.0,11.0,0,28.0
22,ECO,Tobramycin_AB,231.0,31.0,0,17.0,1186.0,142.0,0,64.0
23,ECO,Trimethoprim-sulfamethoxazole_AB,199.0,8.0,0,72.0,1004.0,37.0,0,351.0
24,ECO,Trimethoprim_AB,260.0,7.0,0,12.0,1307.0,25.0,0,60.0
