,Organism_Code,Antibiotic,Test_Count_NA,Test_Count_S,Test_Count_I,Test_Count_R,Train_Count_NA,Train_Count_S,Train_Count_I,Train_Count_R
0,EKP,Amikacin_AB,0.0,213.0,0,87.0,0.0,213.0,0,87.0
1,EKP,Ampicillin-sulbactam_AB,0.0,14.0,0,286.0,0.0,14.0,0,286.0
2,EKP,Aztreonam_AB,7.0,38.0,0,255.0,7.0,38.0,0,255.0
3,EKP,Cefazolin_AB,0.0,12.0,0,288.0,0.0,12.0,0,288.0
4,EKP,Cefepime_AB,12.0,96.0,0,192.0,12.0,96.0,0,192.0
5,EKP,Ceftazidime_AB,0.0,26.0,0,274.0,0.0,26.0,0,274.0
6,EKP,Ceftriaxone_AB,0.0,26.0,0,274.0,0.0,26.0,0,274.0
7,EKP,Cefuroxime_AB,18.0,17.0,0,265.0,18.0,17.0,0,265.0
8,EKP,Ciprofloxacin_AB,0.0,30.0,0,270.0,0.0,30.0,0,270.0
9,EKP,Gentamicin_AB,0.0,142.0,0,158.0,0.0,142.0,0,158.0
10,EKP,Imipenem_AB,0.0,207.0,0,93.0,0.0,207.0,0,93.0
11,EKP,Levofloxacin_AB,0.0,62.0,0,238.0,0.0,62.0,0,238.0
12,EKP,Piperacillin-tazobactam_AB,0.0,52.0,0,248.0,0.0,52.0,0,248.0
13,EKP,Tobramycin_AB,0.0,105.0,0,195.0,0.0,105.0,0,195.0
14,EKP,Trimethoprim-sulfamethoxazole_AB,0.0,56.0,0,244.0,0.0,56.0,0,244.0
